2021-08-24 16:51:49.584975	1629791509.5850897	35.923748	139.911483	39.16902514807654	113.13543833908668	
2021-08-24 16:51:50.662241	1629791510.6623511	35.923747	139.911482	39.208662675229924	112.93451657208804	
2021-08-24 16:51:51.738648	1629791511.7387562	35.923747	139.911482	39.208662675229924	112.93451657208804	
2021-08-24 16:51:52.813829	1629791512.8139381	35.923743	139.91149	38.37099336855482	112.74429174890565	
2021-08-24 16:51:53.896818	1629791513.8969276	35.923737	139.911498	37.449240390723645	112.23200367301844	
2021-08-24 16:51:54.973507	1629791514.9736676	35.923728	139.911508	36.24068193778395	111.31039980306062	
2021-08-24 16:51:56.055190	1629791516.0553498	35.923723	139.91152	35.03032260983091	111.10878816657136	
2021-08-24 16:51:57.137592	1629791517.1377509	35.92372	139.91153	34.068500150034744	111.13316547316133	
2021-08-24 16:51:59.227923	1629791519.2280316	35.923712	139.91155	32.06534241551048	110.8165667880963	
2021-08-24 16:52:00.303748	1629791520.30386	35.923705	139.911557	31.202835854034948	109.89567434952603	
2021-08-24 16:52:01.377517	1629791521.377617	35.923702	139.911563	30.58064483036105	109.65449507156517	
2021-08-24 16:52:02.451652	1629791522.4517622	35.923698	139.911573	29.58166205522607	109.4328902394437	
2021-08-24 16:52:03.528365	1629791523.5284743	35.923688	139.911592	27.599533721103015	108.44498062653614	
2021-08-24 16:52:04.609488	1629791524.6095965	35.923683	139.911602	26.568951696076752	107.92582442653351	
2021-08-24 16:52:05.681895	1629791525.6820014	35.92368	139.911612	25.607834481898376	107.83871411729115	
2021-08-24 16:52:06.757486	1629791526.7575946	35.923673	139.911622	24.51515600950917	106.75681088420345	
2021-08-24 16:52:08.845228	1629791528.8453395	35.923668	139.911638	22.97280130210289	106.47023083667483	
2021-08-24 16:52:09.920420	1629791529.9205287	35.923667	139.911648	22.07637631285091	106.8581682091831	
2021-08-24 16:52:10.997598	1629791530.997707	35.923665	139.911657	21.234684471192793	106.92071336560774	
2021-08-24 16:52:12.073008	1629791532.073115	35.923663	139.911665	20.479349287225535	106.91464639451516	
2021-08-24 16:52:13.143433	1629791533.143542	35.923662	139.911675	19.584229279233245	107.37229096162443	
2021-08-24 16:52:14.220048	1629791534.2201562	35.92366	139.911685	18.656722041160815	107.54942582670604	
2021-08-24 16:52:15.297099	1629791535.2972093	35.923657	139.911693	17.868229500588317	107.22981319096618	
2021-08-24 16:52:16.372773	1629791536.3728824	35.923652	139.9117	17.103930083235035	106.08153278864731	
2021-08-24 16:52:18.462719	1629791538.4629996	35.923642	139.91172	15.072831074006029	103.92891785345032	
2021-08-24 16:52:19.601746	1629791539.601857	35.923638	139.911728	14.267533859297089	102.89688191447989	
2021-08-24 16:52:20.677432	1629791540.6775382	35.923633	139.911735	13.533796234025427	101.20412864997175	
2021-08-24 16:52:21.752973	1629791541.753082	35.92363	139.911743	12.762232612394072	100.36798535237604	
2021-08-24 16:52:22.827730	1629791542.8278363	35.923627	139.911752	11.904713080357801	99.49559381429556	
2021-08-24 16:52:23.903136	1629791543.9032452	35.923623	139.911758	11.302781219051598	97.72913397120416	
2021-08-24 16:52:24.986290	1629791544.9863985	35.923622	139.911767	10.482983008112415	97.72526265955871	
2021-08-24 16:52:26.061576	1629791546.0616848	35.923618	139.911775	9.713919107040693	95.70321086676685	
2021-08-24 16:52:28.144382	1629791548.1444907	35.923617	139.91179	8.355870266167019	95.86862448847965	
2021-08-24 16:52:29.223236	1629791549.223346	35.923617	139.911795	7.907117150280848	96.20296173746276	
2021-08-24 16:52:30.299029	1629791550.299137	35.92362	139.911805	7.058876778254452	99.68268849107751	
2021-08-24 16:52:31.378094	1629791551.3782022	35.92362	139.911823	5.464344419900603	102.54880653128129	
2021-08-24 16:52:32.481174	1629791552.4812813	35.923618	139.91183	4.800122514251572	101.60159725951108	
